------------------------------------------------------------
Server listening on UDP port 11924
UDP buffer size:  208 KByte (default)
------------------------------------------------------------
[  1] local 10.0.0.8 port 11924 connected with 10.0.0.10 port 39496
[ ID] Interval       Transfer     Bandwidth        Jitter   Lost/Total Datagrams
[  1] 19.0000-20.0000 sec   874 KBytes  7.16 Mbits/sec   0.004 ms 0/609 (0%)
[  1] 20.0000-21.0000 sec   876 KBytes  7.17 Mbits/sec   0.005 ms 0/610 (0%)
[  1] 21.0000-22.0000 sec   874 KBytes  7.16 Mbits/sec   0.008 ms 0/609 (0%)
[  1] 22.0000-23.0000 sec   876 KBytes  7.17 Mbits/sec   0.003 ms 0/610 (0%)
[  1] 23.0000-24.0000 sec   874 KBytes  7.16 Mbits/sec   0.002 ms 0/609 (0%)
[  1] 24.0000-25.0000 sec   876 KBytes  7.17 Mbits/sec   0.004 ms 0/610 (0%)
[  1] 25.0000-26.0000 sec   876 KBytes  7.17 Mbits/sec   0.004 ms 0/610 (0%)
[  1] 26.0000-27.0000 sec   874 KBytes  7.16 Mbits/sec   0.010 ms 0/609 (0%)
[  1] 27.0000-28.0000 sec   876 KBytes  7.17 Mbits/sec   0.001 ms 0/610 (0%)
[  1] 27.0000-28.0000 sec  1 datagrams received out-of-order
[  1] 28.0000-29.0000 sec   874 KBytes  7.16 Mbits/sec   0.003 ms 0/609 (0%)
[  1] 29.0000-30.0000 sec   876 KBytes  7.17 Mbits/sec   0.003 ms 0/610 (0%)
[  1] 30.0000-31.0000 sec   874 KBytes  7.16 Mbits/sec   0.005 ms 0/609 (0%)
[  1] 31.0000-32.0000 sec   876 KBytes  7.17 Mbits/sec   0.008 ms 0/610 (0%)
[  1] 32.0000-33.0000 sec   874 KBytes  7.16 Mbits/sec   0.003 ms 0/609 (0%)
[  1] 33.0000-34.0000 sec   876 KBytes  7.17 Mbits/sec   0.001 ms 0/610 (0%)
[  1] 34.0000-35.0000 sec   874 KBytes  7.16 Mbits/sec   0.004 ms 0/609 (0%)
[  1] 35.0000-36.0000 sec   876 KBytes  7.17 Mbits/sec   0.006 ms 0/610 (0%)
[  1] 36.0000-37.0000 sec   874 KBytes  7.16 Mbits/sec   0.007 ms 0/609 (0%)
[  1] 37.0000-38.0000 sec   876 KBytes  7.17 Mbits/sec   0.002 ms 0/610 (0%)
[  1] 38.0000-39.0000 sec   874 KBytes  7.16 Mbits/sec   0.008 ms 0/609 (0%)
[  1] 39.0000-40.0000 sec   876 KBytes  7.17 Mbits/sec   0.004 ms 0/610 (0%)
[  1] 40.0000-41.0000 sec   874 KBytes  7.16 Mbits/sec   0.007 ms 0/609 (0%)
[  1] 41.0000-42.0000 sec   876 KBytes  7.17 Mbits/sec   0.030 ms 0/610 (0%)
[  1] 42.0000-43.0000 sec   874 KBytes  7.16 Mbits/sec   0.003 ms 0/609 (0%)
[  1] 43.0000-44.0000 sec   876 KBytes  7.17 Mbits/sec   0.003 ms 0/610 (0%)
[  1] 44.0000-45.0000 sec   876 KBytes  7.17 Mbits/sec   0.005 ms 0/610 (0%)
[  1] 45.0000-46.0000 sec   874 KBytes  7.16 Mbits/sec   0.007 ms 0/609 (0%)
[  1] 46.0000-47.0000 sec   876 KBytes  7.17 Mbits/sec   0.007 ms 0/610 (0%)
[  1] 47.0000-48.0000 sec   874 KBytes  7.16 Mbits/sec   0.002 ms 0/609 (0%)
[  1] 48.0000-49.0000 sec   876 KBytes  7.17 Mbits/sec   0.011 ms 0/610 (0%)
[  1] 49.0000-50.0000 sec   874 KBytes  7.16 Mbits/sec   0.002 ms 0/609 (0%)
[  1] 50.0000-51.0000 sec   876 KBytes  7.17 Mbits/sec   0.018 ms 0/610 (0%)
[  1] 51.0000-52.0000 sec   874 KBytes  7.16 Mbits/sec   0.012 ms 0/609 (0%)
[  1] 52.0000-53.0000 sec   820 KBytes  6.71 Mbits/sec   0.676 ms 37/608 (6.1%)
[  1] 53.0000-54.0000 sec   857 KBytes  7.02 Mbits/sec   0.697 ms 10/607 (1.6%)
[  1] 54.0000-55.0000 sec   853 KBytes  6.99 Mbits/sec   0.706 ms 15/609 (2.5%)
[  1] 55.0000-56.0000 sec   861 KBytes  7.06 Mbits/sec   0.626 ms 11/611 (1.8%)
[  1] 56.0000-57.0000 sec   844 KBytes  6.91 Mbits/sec   0.633 ms 19/607 (3.1%)
[  1] 57.0000-58.0000 sec   857 KBytes  7.02 Mbits/sec   0.500 ms 16/613 (2.6%)
[  1] 58.0000-59.0000 sec   867 KBytes  7.10 Mbits/sec   0.585 ms 6/610 (0.98%)
[  1] 59.0000-60.0000 sec   847 KBytes  6.94 Mbits/sec   0.618 ms 17/607 (2.8%)
[  1] 60.0000-61.0000 sec   847 KBytes  6.94 Mbits/sec   0.757 ms 20/610 (3.3%)
[  1] 61.0000-62.0000 sec   846 KBytes  6.93 Mbits/sec   0.658 ms 21/610 (3.4%)
[  1] 62.0000-63.0000 sec   847 KBytes  6.94 Mbits/sec   0.494 ms 21/611 (3.4%)
[  1] 63.0000-64.0000 sec   854 KBytes  7.00 Mbits/sec   0.578 ms 13/608 (2.1%)
[  1] 64.0000-65.0000 sec   841 KBytes  6.89 Mbits/sec   0.649 ms 23/609 (3.8%)
[  1] 65.0000-66.0000 sec   857 KBytes  7.02 Mbits/sec   0.663 ms 12/609 (2%)
[  1] 66.0000-67.0000 sec   846 KBytes  6.93 Mbits/sec   0.536 ms 21/610 (3.4%)
[  1] 67.0000-68.0000 sec   858 KBytes  7.03 Mbits/sec   0.617 ms 13/611 (2.1%)
[  1] 68.0000-69.0000 sec   850 KBytes  6.96 Mbits/sec   0.604 ms 17/609 (2.8%)
[  1] 69.0000-70.0000 sec   866 KBytes  7.09 Mbits/sec   0.693 ms 6/609 (0.99%)
[  1] 70.0000-71.0000 sec   833 KBytes  6.82 Mbits/sec   0.788 ms 30/610 (4.9%)
[  1] 71.0000-72.0000 sec   831 KBytes  6.81 Mbits/sec   0.766 ms 31/610 (5.1%)
[  1] 72.0000-73.0000 sec   860 KBytes  7.04 Mbits/sec   0.732 ms 10/609 (1.6%)
[  1] 73.0000-74.0000 sec   830 KBytes  6.80 Mbits/sec   0.728 ms 31/609 (5.1%)
[  1] 74.0000-75.0000 sec   847 KBytes  6.94 Mbits/sec   0.781 ms 21/611 (3.4%)
[  1] 75.0000-76.0000 sec   857 KBytes  7.02 Mbits/sec   0.645 ms 13/610 (2.1%)
[  1] 76.0000-77.0000 sec   860 KBytes  7.04 Mbits/sec   0.698 ms 10/609 (1.6%)
[  1] 77.0000-78.0000 sec   861 KBytes  7.06 Mbits/sec   0.733 ms 8/608 (1.3%)
[  1] 78.0000-79.0000 sec   848 KBytes  6.95 Mbits/sec   0.942 ms 18/609 (3%)
[  1] 79.0000-80.0000 sec   861 KBytes  7.06 Mbits/sec   0.805 ms 11/611 (1.8%)
[  1] 80.0000-81.0000 sec   853 KBytes  6.99 Mbits/sec   0.590 ms 18/612 (2.9%)
[  1] 81.0000-82.0000 sec   876 KBytes  7.17 Mbits/sec   0.007 ms 0/610 (0%)
[  1] 82.0000-83.0000 sec   874 KBytes  7.16 Mbits/sec   0.005 ms 0/609 (0%)
[  1] 83.0000-84.0000 sec   876 KBytes  7.17 Mbits/sec   0.003 ms 0/610 (0%)
[  1] 84.0000-85.0000 sec   874 KBytes  7.16 Mbits/sec   0.003 ms 0/609 (0%)
[  1] 85.0000-86.0000 sec   876 KBytes  7.17 Mbits/sec   0.006 ms 0/610 (0%)
[  1] 86.0000-87.0000 sec   874 KBytes  7.16 Mbits/sec   0.007 ms 0/609 (0%)
[  1] 87.0000-88.0000 sec   876 KBytes  7.17 Mbits/sec   0.005 ms 0/610 (0%)
[  1] 88.0000-89.0000 sec   876 KBytes  7.17 Mbits/sec   0.013 ms 0/610 (0%)
[  1] 89.0000-90.0000 sec   874 KBytes  7.16 Mbits/sec   0.004 ms 0/609 (0%)
[  1] 90.0000-91.0000 sec   876 KBytes  7.17 Mbits/sec   0.009 ms 0/610 (0%)
[  1] 91.0000-92.0000 sec   415 KBytes  3.40 Mbits/sec   0.229 ms 314/603 (52%)
[  1] 92.0000-93.0000 sec   355 KBytes  2.90 Mbits/sec   0.181 ms 360/607 (59%)
[  1] 93.0000-94.0000 sec   349 KBytes  2.86 Mbits/sec   0.199 ms 371/614 (60%)
[  1] 94.0000-95.0000 sec   345 KBytes  2.82 Mbits/sec   0.199 ms 370/610 (61%)
[  1] 95.0000-96.0000 sec   373 KBytes  3.06 Mbits/sec   0.195 ms 348/608 (57%)
[  1] 96.0000-97.0000 sec   370 KBytes  3.03 Mbits/sec   0.198 ms 353/611 (58%)
[  1] 97.0000-98.0000 sec   366 KBytes  3.00 Mbits/sec   0.314 ms 354/609 (58%)
[  1] 98.0000-99.0000 sec   368 KBytes  3.01 Mbits/sec   0.209 ms 353/609 (58%)
[  1] 99.0000-100.0000 sec   343 KBytes  2.81 Mbits/sec   0.203 ms 369/608 (61%)
[  1] 100.0000-101.0000 sec   346 KBytes  2.83 Mbits/sec   0.176 ms 371/612 (61%)
[  1] 101.0000-102.0000 sec   362 KBytes  2.96 Mbits/sec   0.209 ms 356/608 (59%)
[  1] 102.0000-103.0000 sec   332 KBytes  2.72 Mbits/sec   0.184 ms 379/610 (62%)
[  1] 103.0000-104.0000 sec   359 KBytes  2.94 Mbits/sec   0.175 ms 361/611 (59%)
[  1] 104.0000-105.0000 sec   352 KBytes  2.88 Mbits/sec   0.165 ms 364/609 (60%)
[  1] 105.0000-106.0000 sec   368 KBytes  3.01 Mbits/sec   0.185 ms 354/610 (58%)
[  1] 106.0000-107.0000 sec   355 KBytes  2.90 Mbits/sec   0.178 ms 361/608 (59%)
[  1] 107.0000-108.0000 sec   350 KBytes  2.87 Mbits/sec   0.184 ms 367/611 (60%)
[  1] 108.0000-109.0000 sec   360 KBytes  2.95 Mbits/sec   0.196 ms 357/608 (59%)
[  1] 109.0000-110.0000 sec   369 KBytes  3.02 Mbits/sec   0.187 ms 353/610 (58%)
[  1] 110.0000-111.0000 sec   366 KBytes  3.00 Mbits/sec   0.224 ms 353/608 (58%)
[  1] 111.0000-112.0000 sec   388 KBytes  3.18 Mbits/sec   0.185 ms 342/612 (56%)
[  1] 112.0000-113.0000 sec   366 KBytes  3.00 Mbits/sec   0.208 ms 353/608 (58%)
[  1] 113.0000-114.0000 sec   346 KBytes  2.83 Mbits/sec   0.166 ms 366/607 (60%)
[  1] 114.0000-115.0000 sec   370 KBytes  3.03 Mbits/sec   0.203 ms 355/613 (58%)
[  1] 115.0000-116.0000 sec   352 KBytes  2.88 Mbits/sec   0.207 ms 365/610 (60%)
[  1] 116.0000-117.0000 sec   357 KBytes  2.93 Mbits/sec   0.170 ms 360/609 (59%)
[  1] 117.0000-118.0000 sec   356 KBytes  2.92 Mbits/sec   0.191 ms 360/608 (59%)
[  1] 118.0000-119.0000 sec   369 KBytes  3.02 Mbits/sec   0.227 ms 355/612 (58%)
[  1] 119.0000-120.0000 sec   363 KBytes  2.98 Mbits/sec   0.201 ms 356/609 (58%)
[  1] 120.0000-121.0000 sec   352 KBytes  2.88 Mbits/sec   0.173 ms 365/610 (60%)
[  1] 121.0000-122.0000 sec   330 KBytes  2.70 Mbits/sec   0.174 ms 379/609 (62%)
[  1] 122.0000-123.0000 sec   350 KBytes  2.87 Mbits/sec   0.189 ms 366/610 (60%)
[  1] 123.0000-124.0000 sec   353 KBytes  2.89 Mbits/sec   0.205 ms 362/608 (60%)
[  1] 124.0000-125.0000 sec   350 KBytes  2.87 Mbits/sec   0.183 ms 366/610 (60%)
[  1] 125.0000-126.0000 sec   349 KBytes  2.86 Mbits/sec   0.188 ms 367/610 (60%)
[  1] 126.0000-127.0000 sec   369 KBytes  3.02 Mbits/sec   0.194 ms 353/610 (58%)
[  1] 127.0000-128.0000 sec   350 KBytes  2.87 Mbits/sec   0.174 ms 363/607 (60%)
[  1] 128.0000-129.0000 sec   368 KBytes  3.01 Mbits/sec   0.194 ms 352/608 (58%)
[  1] 129.0000-130.0000 sec   353 KBytes  2.89 Mbits/sec   0.183 ms 366/612 (60%)
[  1] 130.0000-131.0000 sec   345 KBytes  2.82 Mbits/sec   0.148 ms 370/610 (61%)
[  1] 131.0000-132.0000 sec   352 KBytes  2.88 Mbits/sec   0.146 ms 365/610 (60%)
[  1] 132.0000-133.0000 sec   355 KBytes  2.90 Mbits/sec   0.203 ms 363/610 (60%)
[  1] 133.0000-134.0000 sec   347 KBytes  2.85 Mbits/sec   0.213 ms 367/609 (60%)
[  1] 134.0000-135.0000 sec   360 KBytes  2.95 Mbits/sec   0.174 ms 357/608 (59%)
[  1] 135.0000-136.0000 sec   357 KBytes  2.93 Mbits/sec   0.173 ms 359/608 (59%)
[  1] 136.0000-137.0000 sec   355 KBytes  2.90 Mbits/sec   0.172 ms 365/612 (60%)
[  1] 137.0000-138.0000 sec   357 KBytes  2.93 Mbits/sec   0.169 ms 361/610 (59%)
[  1] 138.0000-139.0000 sec   363 KBytes  2.98 Mbits/sec   0.183 ms 357/610 (59%)
[  1] 139.0000-140.0000 sec   357 KBytes  2.93 Mbits/sec   0.188 ms 356/605 (59%)
[  1] 140.0000-141.0000 sec   366 KBytes  3.00 Mbits/sec   0.185 ms 359/614 (58%)
[  1] 141.0000-142.0000 sec   340 KBytes  2.79 Mbits/sec   0.169 ms 371/608 (61%)
[  1] 142.0000-143.0000 sec   352 KBytes  2.88 Mbits/sec   0.187 ms 363/608 (60%)
[  1] 143.0000-144.0000 sec   355 KBytes  2.90 Mbits/sec   0.216 ms 365/612 (60%)
[  1] 144.0000-145.0000 sec   360 KBytes  2.95 Mbits/sec   0.205 ms 359/610 (59%)
[  1] 145.0000-146.0000 sec   353 KBytes  2.89 Mbits/sec   0.209 ms 361/607 (59%)
[  1] 146.0000-147.0000 sec   352 KBytes  2.88 Mbits/sec   0.189 ms 363/608 (60%)
[  1] 147.0000-148.0000 sec   345 KBytes  2.82 Mbits/sec   0.166 ms 374/614 (61%)
[  1] 148.0000-149.0000 sec   349 KBytes  2.86 Mbits/sec   0.168 ms 365/608 (60%)
[  1] 149.0000-150.0000 sec   359 KBytes  2.94 Mbits/sec   0.182 ms 360/610 (59%)
[  1] 150.0000-151.0000 sec   330 KBytes  2.70 Mbits/sec   0.289 ms 379/609 (62%)
[  1] 151.0000-152.0000 sec   363 KBytes  2.98 Mbits/sec   0.189 ms 357/610 (59%)
[  1] 152.0000-153.0000 sec   359 KBytes  2.94 Mbits/sec   0.190 ms 358/608 (59%)
[  1] 153.0000-154.0000 sec   346 KBytes  2.83 Mbits/sec   0.180 ms 371/612 (61%)
[  1] 154.0000-155.0000 sec   360 KBytes  2.95 Mbits/sec   0.215 ms 357/608 (59%)
[  1] 155.0000-156.0000 sec   340 KBytes  2.79 Mbits/sec   0.161 ms 373/610 (61%)
[  1] 156.0000-157.0000 sec   360 KBytes  2.95 Mbits/sec   0.164 ms 357/608 (59%)
[  1] 157.0000-158.0000 sec   366 KBytes  3.00 Mbits/sec   0.197 ms 352/607 (58%)
[  1] 158.0000-159.0000 sec   349 KBytes  2.86 Mbits/sec   0.160 ms 371/614 (60%)
[  1] 159.0000-160.0000 sec   353 KBytes  2.89 Mbits/sec   0.189 ms 360/606 (59%)
[  1] 160.0000-161.0000 sec   333 KBytes  2.73 Mbits/sec   0.150 ms 378/610 (62%)
[  1] 161.0000-162.0000 sec   340 KBytes  2.79 Mbits/sec   0.207 ms 374/611 (61%)
[  1] 162.0000-163.0000 sec   355 KBytes  2.90 Mbits/sec   0.176 ms 364/611 (60%)
[  1] 163.0000-164.0000 sec   353 KBytes  2.89 Mbits/sec   0.203 ms 364/610 (60%)
[  1] 164.0000-165.0000 sec   329 KBytes  2.69 Mbits/sec   0.184 ms 376/605 (62%)
[  1] 165.0000-166.0000 sec   332 KBytes  2.72 Mbits/sec   0.186 ms 383/614 (62%)
[  1] 166.0000-167.0000 sec   349 KBytes  2.86 Mbits/sec   0.155 ms 365/608 (60%)
[  1] 167.0000-168.0000 sec   350 KBytes  2.87 Mbits/sec   0.186 ms 364/608 (60%)
[  1] 168.0000-169.0000 sec   339 KBytes  2.78 Mbits/sec   0.182 ms 376/612 (61%)
[  1] 169.0000-170.0000 sec   350 KBytes  2.87 Mbits/sec   0.172 ms 366/610 (60%)
[  1] 170.0000-171.0000 sec   333 KBytes  2.73 Mbits/sec   0.200 ms 378/610 (62%)
[  1] 171.0000-172.0000 sec   330 KBytes  2.70 Mbits/sec   0.158 ms 375/605 (62%)
[  1] 172.0000-173.0000 sec   343 KBytes  2.81 Mbits/sec   0.193 ms 375/614 (61%)
[  1] 173.0000-174.0000 sec   372 KBytes  3.05 Mbits/sec   0.173 ms 349/608 (57%)
[  1] 174.0000-175.0000 sec   365 KBytes  2.99 Mbits/sec   0.160 ms 356/610 (58%)
[  1] 175.0000-176.0000 sec   368 KBytes  3.01 Mbits/sec   0.190 ms 355/611 (58%)
[  1] 176.0000-177.0000 sec   388 KBytes  3.18 Mbits/sec   0.202 ms 339/609 (56%)
[  1] 177.0000-178.0000 sec   368 KBytes  3.01 Mbits/sec   0.199 ms 351/607 (58%)
[  1] 178.0000-179.0000 sec   362 KBytes  2.96 Mbits/sec   0.174 ms 356/608 (59%)
[  1] 179.0000-180.0000 sec   388 KBytes  3.18 Mbits/sec   0.155 ms 344/614 (56%)
[  1] 180.0000-181.0000 sec   370 KBytes  3.03 Mbits/sec   0.187 ms 350/608 (58%)
[  1] 181.0000-182.0000 sec   365 KBytes  2.99 Mbits/sec   0.258 ms 354/608 (58%)
[  1] 182.0000-183.0000 sec   352 KBytes  2.88 Mbits/sec   0.191 ms 363/608 (60%)
[  1] 183.0000-184.0000 sec   366 KBytes  3.00 Mbits/sec   0.193 ms 359/614 (58%)
[  1] 184.0000-185.0000 sec   368 KBytes  3.01 Mbits/sec   0.179 ms 352/608 (58%)
[  1] 185.0000-186.0000 sec   370 KBytes  3.03 Mbits/sec   0.175 ms 349/607 (57%)
[  1] 186.0000-187.0000 sec   830 KBytes  6.80 Mbits/sec   0.018 ms 39/617 (6.3%)
[  1] 187.0000-188.0000 sec   874 KBytes  7.16 Mbits/sec   0.016 ms 0/609 (0%)
[  1] 188.0000-189.0000 sec   876 KBytes  7.17 Mbits/sec   0.008 ms 0/610 (0%)
[  1] 189.0000-190.0000 sec   874 KBytes  7.16 Mbits/sec   0.007 ms 0/609 (0%)
[  1] 190.0000-191.0000 sec   876 KBytes  7.17 Mbits/sec   0.008 ms 0/610 (0%)
[  1] 191.0000-192.0000 sec   874 KBytes  7.16 Mbits/sec   0.017 ms 0/609 (0%)
[  1] 192.0000-193.0000 sec   876 KBytes  7.17 Mbits/sec   0.006 ms 0/610 (0%)
[  1] 193.0000-194.0000 sec   876 KBytes  7.17 Mbits/sec   0.029 ms 0/610 (0%)
[  1] 194.0000-195.0000 sec   874 KBytes  7.16 Mbits/sec   0.006 ms 0/609 (0%)
[  1] 195.0000-196.0000 sec   876 KBytes  7.17 Mbits/sec   0.010 ms 0/610 (0%)
[  1] 196.0000-197.0000 sec   870 KBytes  7.13 Mbits/sec   0.526 ms 0/606 (0%)
[  1] 197.0000-198.0000 sec   861 KBytes  7.06 Mbits/sec   0.593 ms 8/608 (1.3%)
[  1] 198.0000-199.0000 sec   864 KBytes  7.08 Mbits/sec   0.646 ms 8/610 (1.3%)
[  1] 199.0000-200.0000 sec   871 KBytes  7.14 Mbits/sec   0.676 ms 5/612 (0.82%)
[  1] 200.0000-201.0000 sec   863 KBytes  7.07 Mbits/sec   0.513 ms 6/607 (0.99%)
[  1] 201.0000-202.0000 sec   864 KBytes  7.08 Mbits/sec   0.652 ms 7/609 (1.1%)
[  1] 202.0000-203.0000 sec   876 KBytes  7.17 Mbits/sec   0.926 ms 2/612 (0.33%)
[  1] 203.0000-204.0000 sec   857 KBytes  7.02 Mbits/sec   0.576 ms 10/607 (1.6%)
[  1] 204.0000-205.0000 sec   861 KBytes  7.06 Mbits/sec   0.652 ms 9/609 (1.5%)
[  1] 205.0000-206.0000 sec   866 KBytes  7.09 Mbits/sec   0.681 ms 8/611 (1.3%)
[  1] 206.0000-207.0000 sec   870 KBytes  7.13 Mbits/sec   0.678 ms 4/610 (0.66%)
[  1] 207.0000-208.0000 sec   866 KBytes  7.09 Mbits/sec   0.688 ms 7/610 (1.1%)
[  1] 208.0000-209.0000 sec   874 KBytes  7.16 Mbits/sec   0.776 ms 1/610 (0.16%)
[  1] 209.0000-210.0000 sec   873 KBytes  7.15 Mbits/sec   0.614 ms 2/610 (0.33%)
[  1] 210.0000-211.0000 sec   857 KBytes  7.02 Mbits/sec   0.884 ms 9/606 (1.5%)
[  1] 211.0000-212.0000 sec   864 KBytes  7.08 Mbits/sec   0.733 ms 9/611 (1.5%)
[  1] 212.0000-213.0000 sec   864 KBytes  7.08 Mbits/sec   0.678 ms 8/610 (1.3%)
[  1] 213.0000-214.0000 sec   863 KBytes  7.07 Mbits/sec   0.558 ms 8/609 (1.3%)
[  1] 214.0000-215.0000 sec   866 KBytes  7.09 Mbits/sec   0.710 ms 8/611 (1.3%)
[  1] 215.0000-216.0000 sec   866 KBytes  7.09 Mbits/sec   0.580 ms 6/609 (0.99%)
[  1] 216.0000-217.0000 sec   866 KBytes  7.09 Mbits/sec   0.720 ms 7/610 (1.1%)
[  1] 217.0000-218.0000 sec   864 KBytes  7.08 Mbits/sec   0.949 ms 6/608 (0.99%)
[  1] 218.0000-219.0000 sec   860 KBytes  7.04 Mbits/sec   0.571 ms 9/608 (1.5%)
[  1] 219.0000-220.0000 sec   860 KBytes  7.04 Mbits/sec   0.481 ms 10/609 (1.6%)
[  1] 220.0000-221.0000 sec   864 KBytes  7.08 Mbits/sec   0.523 ms 9/611 (1.5%)
[  1] 221.0000-222.0000 sec   860 KBytes  7.04 Mbits/sec   0.527 ms 11/610 (1.8%)
[  1] 222.0000-223.0000 sec   860 KBytes  7.04 Mbits/sec   0.475 ms 10/609 (1.6%)
[  1] 223.0000-224.0000 sec   871 KBytes  7.14 Mbits/sec   0.551 ms 4/611 (0.65%)
[  1] 224.0000-225.0000 sec   854 KBytes  7.00 Mbits/sec   0.516 ms 13/608 (2.1%)
[  1] 225.0000-226.0000 sec   869 KBytes  7.11 Mbits/sec   0.465 ms 5/610 (0.82%)
[  1] 226.0000-227.0000 sec   861 KBytes  7.06 Mbits/sec   0.475 ms 9/609 (1.5%)
[  1] 227.0000-228.0000 sec   856 KBytes  7.01 Mbits/sec   0.603 ms 14/610 (2.3%)
[  1] 228.0000-229.0000 sec   880 KBytes  7.21 Mbits/sec   0.048 ms 1/614 (0.16%)
[  1] 229.0000-229.9953 sec   871 KBytes  7.17 Mbits/sec   0.021 ms 0/607 (0%)
[  1] 0.0000-229.9953 sec   147 MBytes  5.37 Mbits/sec   0.021 ms 35100/140194 (25%)
[  1] 0.0000-229.9953 sec  2 datagrams received out-of-order
